order_acknowledged_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds,country,city,type_of_food
2015-06-26 19:06:47.164183+01:00,26.2,16,4,933,UK,London,thai
2015-06-26 19:35:14.157626+01:00,22.7,16,3,574,UK,London,thai
2015-06-26 20:08:21.642485+01:00,26.8,16,4,897,UK,London,thai
2015-06-26 20:29:37.403598+01:00,25.4,16,4,495,UK,London,thai
2015-06-26 20:31:55.198765+01:00,28.8,16,4,1273,UK,London,thai
2015-06-26 20:55:51.931305+01:00,38.8,16,6,706,UK,London,thai
2015-06-26 21:12:44.160858+01:00,30.3,16,4,499,UK,London,thai
2015-06-26 21:49:05.812529+01:00,21.9,16,3,569,UK,London,thai
2015-06-26 22:52:17.590371+01:00,17.8,16,1,995,UK,London,thai
2015-06-27 22:10:58.307641+01:00,28.4,16,4,802,UK,London,thai
2015-06-27 23:44:43.436234+01:00,33.3,16,4,715,UK,London,thai
2015-06-28 17:17:27.284863+01:00,49.1,16,7,1678,UK,London,thai
2015-06-28 20:01:45.805647+01:00,17.7,16,2,1554,UK,London,thai
2015-06-28 20:12:02.260384+01:00,20.9,16,3,937,UK,London,thai
2015-06-28 20:16:32.128366+01:00,37.9,16,4,826,UK,London,thai
2015-06-29 13:40:28.487594+01:00,31.9,16,4,869,UK,London,thai
2015-06-29 14:31:05.013154+01:00,16.0,16,2,996,UK,London,thai
2015-06-29 14:32:52.093198+01:00,16.4,16,2,894,UK,London,thai
2015-06-29 19:48:48.250686+01:00,40.1,16,5,834,UK,London,thai
2015-06-29 19:52:11.941590+01:00,35.9,16,5,834,UK,London,thai
2015-06-29 20:16:17.120027+01:00,28.4,16,4,757,UK,London,thai
2015-06-29 20:56:03.951295+01:00,29.0,16,4,3337,UK,London,thai
2015-06-29 21:36:56.833340+01:00,87.5,16,11,1474,UK,London,thai
2015-06-29 21:51:05.148405+01:00,19.0,16,2,707,UK,London,thai
2015-06-29 22:14:23.535314+01:00,19.5,16,3,626,UK,London,thai
2015-06-29 22:56:02.360961+01:00,25.3,16,3,1003,UK,London,thai
2015-06-30 13:38:59.407302+01:00,28.4,16,4,1995,UK,London,thai
2015-06-30 15:04:01.227793+01:00,17.0,16,2,689,UK,London,thai
2015-06-30 18:39:41.886603+01:00,415.1,16,20,4898,UK,London,thai
2015-06-30 19:29:22.676105+01:00,20.3,16,3,1560,UK,London,thai
2015-06-30 19:55:44.238962+01:00,21.3,16,3,966,UK,London,thai
2015-06-30 20:36:35.170984+01:00,48.3,16,7,870,UK,London,thai
2015-06-30 22:10:38.215209+01:00,29.9,16,4,1238,UK,London,thai
2015-06-30 22:25:28.316800+01:00,42.6,16,6,1907,UK,London,thai
2015-06-01 13:11:44.660565+01:00,34.9,2734,5,1795,UK,London,japanese
2015-06-01 22:45:30.842475+01:00,31.0,2734,7,2172,UK,London,japanese
2015-06-02 19:00:57.198775+01:00,27.1,2734,5,714,UK,London,japanese
2015-06-03 21:41:26.105889+01:00,27.3,2734,4,1207,UK,London,japanese
2015-06-03 21:57:31.888331+01:00,20.6,2734,6,1640,UK,London,japanese
2015-06-04 14:05:12.539997+01:00,16.0,2734,3,885,UK,London,japanese
2015-06-05 15:00:10.659807+01:00,28.9,2734,6,1519,UK,London,japanese
2015-06-05 15:04:52.269030+01:00,31.8,2734,5,1237,UK,London,japanese
2015-06-05 18:21:18.189632+01:00,31.7,2734,6,1287,UK,London,japanese
2015-06-06 13:09:22.025961+01:00,50.7,2734,7,2177,UK,London,japanese
2015-06-06 17:04:49.139284+01:00,15.6,2734,3,1262,UK,London,japanese
2015-06-06 20:07:49.670586+01:00,18.8,2734,4,1131,UK,London,japanese
2015-06-06 21:31:19.605572+01:00,16.9,2734,4,1599,UK,London,japanese
2015-06-06 22:25:19.135067+01:00,47.2,2734,7,1488,UK,London,japanese
2015-06-07 18:41:50.343737+01:00,20.8,2734,3,2279,UK,London,japanese
2015-06-08 13:06:15.307178+01:00,16.2,2734,4,2510,UK,London,japanese
2015-06-08 16:05:00.428462+01:00,14.7,2734,4,1333,UK,London,japanese
2015-06-08 20:13:23.683732+01:00,17.3,2734,5,1193,UK,London,japanese
2015-06-09 13:17:24.528756+01:00,24.0,2734,4,1091,UK,London,japanese
2015-06-09 20:14:25.398159+01:00,33.0,2734,7,549,UK,London,japanese
2015-06-10 16:39:54.888866+01:00,24.0,2734,4,744,UK,London,japanese
2015-06-11 17:03:15.075680+01:00,29.4,2734,5,1267,UK,London,japanese
2015-06-11 18:59:43.551317+01:00,41.5,2734,9,4337,UK,London,japanese
2015-06-11 23:29:11.854884+01:00,17.8,2734,3,1091,UK,London,japanese
2015-06-12 15:42:33.976901+01:00,31.2,2734,6,734,UK,London,japanese
2015-06-12 19:28:37.483813+01:00,24.5,2734,5,895,UK,London,japanese
2015-06-12 20:07:52.430635+01:00,26.6,2734,4,1294,UK,London,japanese
2015-06-12 20:42:46.936459+01:00,44.8,2734,7,1293,UK,London,japanese
2015-06-12 22:06:10.105445+01:00,35.9,2734,4,1887,UK,London,japanese
2015-06-13 14:36:25.600900+01:00,21.9,2734,5,1303,UK,London,japanese
2015-06-13 18:45:01.288951+01:00,16.5,2734,4,136,UK,London,japanese
2015-06-14 15:09:55.200349+01:00,19.7,2734,5,815,UK,London,japanese
2015-06-14 16:22:41.785230+01:00,32.1,2734,6,1071,UK,London,japanese
2015-06-14 19:23:12.747407+01:00,30.6,2734,6,724,UK,London,japanese
2015-06-14 21:50:15.054496+01:00,37.7,2734,10,1529,UK,London,japanese
2015-06-14 22:27:28.834437+01:00,24.0,2734,4,1112,UK,London,japanese
2015-06-15 21:39:46.727690+01:00,19.1,2734,3,1228,UK,London,japanese
2015-06-16 22:09:16.343300+01:00,39.7,2734,6,1046,UK,London,japanese
2015-06-18 20:02:34.362358+01:00,37.5,2734,6,1605,UK,London,japanese
2015-06-18 22:02:18.058323+01:00,40.9,2734,8,1217,UK,London,japanese
2015-06-19 14:22:19.772686+01:00,14.0,2734,3,1705,UK,London,japanese
2015-06-20 20:09:57.534577+01:00,36.6,2734,6,1448,UK,London,japanese
2015-06-21 14:16:22.677654+01:00,22.0,2734,6,1197,UK,London,japanese
2015-06-21 20:16:09.723566+01:00,37.8,2734,4,1257,UK,London,japanese
2015-06-21 20:41:04.448909+01:00,30.1,2734,7,1092,UK,London,japanese
2015-06-23 20:35:17.294480+01:00,16.5,2734,4,764,UK,London,japanese
2015-06-25 22:07:34.807076+01:00,15.1,2734,4,3381,UK,London,japanese
2015-06-26 20:42:44.509186+01:00,18.0,2734,1,353,UK,London,japanese
2015-06-26 23:36:48.375786+01:00,17.0,2734,3,291,UK,London,japanese
2015-06-27 16:29:40.814113+01:00,52.5,2734,7,1574,UK,London,japanese
2015-06-30 20:49:05.821522+01:00,13.2,2734,3,327,UK,London,japanese
2015-06-30 21:32:50.398403+01:00,11.5,2734,3,750,UK,London,japanese
2015-06-01 12:41:42.688600+01:00,18.6,2470,4,2770,UK,London,burgers
2015-06-01 21:11:49.742018+01:00,16.0,2470,9,86,UK,London,burgers
2015-06-02 20:32:21.309017+01:00,40.4,2470,6,65,UK,London,burgers
2015-06-02 20:56:52.227462+01:00,17.0,2470,9,981,UK,London,burgers
2015-06-03 21:26:40.350509+01:00,15.5,2470,9,287,UK,London,burgers
2015-06-03 22:30:40.001653+01:00,22.0,2470,4,15,UK,London,burgers
2015-06-04 19:31:50.039467+01:00,16.0,2470,3,387,UK,London,burgers
2015-06-05 18:35:02.874646+01:00,16.3,2470,8,3500,UK,London,burgers
2015-06-05 19:30:57.343276+01:00,38.6,2470,6,453,UK,London,burgers
2015-06-05 22:53:56.631904+01:00,18.6,2470,4,211,UK,London,burgers
2015-06-06 16:27:07.343246+01:00,15.8,2470,10,409,UK,London,burgers
2015-06-06 21:04:00.417472+01:00,25.0,2470,11,392,UK,London,burgers
2015-06-08 19:56:34.438699+01:00,22.0,2470,4,85,UK,London,burgers
2015-06-08 20:00:36.694803+01:00,15.8,2470,3,60,UK,London,burgers
2015-06-08 20:56:22.113952+01:00,12.0,2470,6,146,UK,London,burgers
2015-06-08 21:25:43.337611+01:00,16.5,2470,4,30,UK,London,burgers
2015-06-09 19:11:28.936062+01:00,22.8,2470,5,75,UK,London,burgers
2015-06-09 19:56:51.122042+01:00,28.8,2470,5,65,UK,London,burgers
2015-06-09 21:44:13.324312+01:00,16.0,2470,4,95,UK,London,burgers
2015-06-09 22:12:34.485566+01:00,30.25,2470,5,20,UK,London,burgers
2015-06-11 20:49:11.346784+01:00,23.0,2470,9,279,UK,London,burgers
2015-06-12 20:14:08.485386+01:00,15.0,2470,3,5,UK,London,burgers
2015-06-13 13:48:39.954770+01:00,44.1,2470,17,511,UK,London,burgers
2015-06-13 14:50:43.692920+01:00,15.8,2470,10,297,UK,London,burgers
2015-06-15 20:57:53.903609+01:00,15.0,2470,7,30,UK,London,burgers
2015-06-16 19:54:34.775684+01:00,19.0,2470,5,15,UK,London,burgers
2015-06-16 20:05:45.060637+01:00,34.6,2470,8,35,UK,London,burgers
2015-06-17 20:09:10.861415+01:00,23.0,2470,3,81,UK,London,burgers
2015-06-17 20:57:01.071936+01:00,15.0,2470,8,80,UK,London,burgers
2015-06-18 21:03:04.734451+01:00,33.8,2470,7,71,UK,London,burgers
2015-06-18 21:24:20.312361+01:00,24.0,2470,4,5,UK,London,burgers
2015-06-19 21:03:12.878291+01:00,23.0,2470,5,35,UK,London,burgers
2015-06-19 21:56:15.124620+01:00,40.6,2470,4,25,UK,London,burgers
2015-06-20 22:50:11.697440+01:00,17.6,2470,3,65,UK,London,burgers
2015-06-22 15:03:37.264394+01:00,16.0,2470,5,10,UK,London,burgers
2015-06-22 20:03:29.711989+01:00,15.8,2470,3,186,UK,London,burgers
2015-06-22 22:07:22.406190+01:00,39.5,2470,11,55,UK,London,burgers
2015-06-22 22:10:34.377883+01:00,19.0,2470,4,112,UK,London,burgers
2015-06-23 13:54:34.352446+01:00,15.0,2470,4,25,UK,London,burgers
2015-06-23 14:40:14.356273+01:00,61.0,2470,16,1203,UK,London,burgers
2015-06-23 19:31:23.496586+01:00,16.0,2470,3,131,UK,London,burgers
2015-06-23 19:44:04.736051+01:00,45.8,2470,14,197,UK,London,burgers
2015-06-23 20:24:31.660595+01:00,15.0,2470,9,685,UK,London,burgers
2015-06-23 21:24:57.015107+01:00,17.0,2470,4,171,UK,London,burgers
2015-06-23 21:54:30.175267+01:00,24.5,2470,9,166,UK,London,burgers
2015-06-23 22:12:58.239799+01:00,25.5,2470,13,41,UK,London,burgers
2015-06-25 20:58:09.832858+01:00,17.3,2470,10,11,UK,London,burgers
2015-06-27 21:01:23.254275+01:00,27.6,2470,12,281,UK,London,burgers
2015-06-27 21:19:50.113977+01:00,12.0,2470,2,367,UK,London,burgers
2015-06-29 21:17:24.038455+01:00,59.2,2470,8,136,UK,London,burgers
2015-06-30 20:08:45.630104+01:00,16.0,2470,5,301,UK,London,burgers
2015-06-30 21:29:14.027504+01:00,16.0,2470,9,146,UK,London,burgers
2015-06-01 12:47:16.001518+01:00,66.86,137,4,4226,UK,London,japanese
2015-06-01 15:09:53.300463+01:00,36.74,137,6,1405,UK,London,japanese
2015-06-01 19:12:35.162220+01:00,60.95,137,11,1415,UK,London,japanese
2015-06-01 20:14:22.263854+01:00,28.35,137,4,672,UK,London,japanese
2015-06-01 20:25:29.578400+01:00,28.55,137,4,1058,UK,London,japanese
2015-06-01 21:00:00.214394+01:00,40.71,137,7,1790,UK,London,japanese
2015-06-01 22:04:32.875696+01:00,36.32,137,7,1031,UK,London,japanese
2015-06-01 22:11:50.886031+01:00,53.31,137,7,2438,UK,London,japanese
2015-06-01 22:16:25.025441+01:00,17.86,137,4,844,UK,London,japanese
2015-06-02 17:11:23.143886+01:00,20.16,137,4,807,UK,London,japanese
2015-06-02 18:08:52.102590+01:00,18.57,137,3,1193,UK,London,japanese
2015-06-02 19:34:10.726733+01:00,48.41,137,9,1218,UK,London,japanese
2015-06-02 20:02:34.463970+01:00,33.34,137,6,1583,UK,London,japanese
2015-06-02 23:07:50.051205+01:00,15.17,137,3,734,UK,London,japanese
2015-06-03 15:23:50.907529+01:00,16.07,137,3,703,UK,London,japanese
2015-06-03 18:26:06.909520+01:00,23.85,137,5,1247,UK,London,japanese
2015-06-03 18:46:49.034580+01:00,15.07,137,3,925,UK,London,japanese
2015-06-03 20:54:46.835910+01:00,15.98,137,2,0,UK,London,japanese
2015-06-03 21:23:21.481318+01:00,16.17,137,3,578,UK,London,japanese
2015-06-04 12:38:41.339574+01:00,17.46,137,4,3735,UK,London,japanese
2015-06-04 19:47:00.962545+01:00,15.07,137,3,607,UK,London,japanese
2015-06-05 12:23:59.549948+01:00,23.86,137,4,4565,UK,London,japanese
2015-06-05 19:39:08.146590+01:00,15.57,137,3,795,UK,London,japanese
2015-06-05 21:54:02.666636+01:00,43.71,137,8,989,UK,London,japanese
2015-06-05 23:15:30.773552+01:00,28.35,137,4,827,UK,London,japanese
2015-06-06 14:49:51.775899+01:00,18.45,137,4,1771,UK,London,japanese
2015-06-06 22:34:26.712712+01:00,15.58,137,2,628,UK,London,japanese
2015-06-06 22:36:59.255393+01:00,25.66,137,4,1045,UK,London,japanese
2015-06-06 22:41:30.195669+01:00,27.35,137,5,1395,UK,London,japanese
2015-06-07 19:37:14.297118+01:00,29.34,137,6,3584,UK,London,japanese
2015-06-07 19:38:14.373572+01:00,44.97,137,3,2987,UK,London,japanese
2015-06-07 20:19:25.409091+01:00,25.96,137,4,2664,UK,London,japanese
2015-06-07 21:00:39.678542+01:00,34.52,137,7,1338,UK,London,japanese
2015-06-07 21:18:13.906624+01:00,21.16,137,4,1340,UK,London,japanese
2015-06-07 21:50:22.322381+01:00,41.3,137,7,1448,UK,London,japanese
2015-06-07 22:28:18.152923+01:00,18.46,137,4,782,UK,London,japanese
2015-06-07 22:51:41.206578+01:00,17.87,137,3,894,UK,London,japanese
2015-06-07 23:13:21.270971+01:00,27.14,137,5,671,UK,London,japanese
2015-06-07 23:19:43.472513+01:00,33.04,137,6,1277,UK,London,japanese
2015-06-08 19:23:03.439191+01:00,21.66,137,4,1162,UK,London,japanese
2015-06-08 20:16:32.352518+01:00,16.37,137,3,1730,UK,London,japanese
2015-06-08 20:32:13.842784+01:00,20.17,137,3,1464,UK,London,japanese
2015-06-08 20:46:39.017686+01:00,18.46,137,4,1259,UK,London,japanese
2015-06-09 12:48:30.659310+01:00,16.66,137,3,2323,UK,London,japanese
2015-06-09 21:27:03.039592+01:00,20.16,137,3,2058,UK,London,japanese
2015-06-10 19:04:40.524625+01:00,15.17,137,3,917,UK,London,japanese
2015-06-10 19:43:24.279725+01:00,28.94,137,6,811,UK,London,japanese
2015-06-10 19:46:54.475981+01:00,34.93,137,7,5334,UK,London,japanese
2015-06-10 20:36:26.403342+01:00,17.36,137,4,535,UK,London,japanese
2015-06-10 21:29:05.712828+01:00,32.53,137,7,856,UK,London,japanese
2015-06-10 21:37:20.842622+01:00,18.47,137,3,995,UK,London,japanese
2015-06-11 14:18:59.062749+01:00,19.76,137,4,813,UK,London,japanese
2015-06-11 20:52:51.934858+01:00,36.63,137,6,2847,UK,London,japanese
2015-06-11 21:35:53.259210+01:00,19.05,137,2,3507,UK,London,japanese
2015-06-12 19:33:35.060935+01:00,20.36,137,4,1420,UK,London,japanese
2015-06-12 19:38:49.638689+01:00,31.73,137,7,3261,UK,London,japanese
2015-06-12 19:53:33.968184+01:00,18.86,137,4,4476,UK,London,japanese
2015-06-12 23:05:54.176489+01:00,19.36,137,3,780,UK,London,japanese
2015-06-13 16:33:41.126740+01:00,15.07,137,3,598,UK,London,japanese
2015-06-13 16:54:09.107676+01:00,25.24,137,5,1667,UK,London,japanese
2015-06-13 18:56:38.709737+01:00,26.73,137,5,1044,UK,London,japanese
2015-06-13 19:17:44.704710+01:00,33.44,137,6,1117,UK,London,japanese
2015-06-14 19:28:41.991923+01:00,12.87,137,3,1088,UK,London,japanese
2015-06-14 20:01:36.082590+01:00,19.57,137,3,4519,UK,London,japanese
2015-06-14 20:30:03.243532+01:00,30.04,137,6,1671,UK,London,japanese
2015-06-14 20:33:29.463539+01:00,60.49,137,10,3398,UK,London,japanese
2015-06-14 22:55:06.815950+01:00,45.57,137,3,1267,UK,London,japanese
2015-06-15 13:57:46.556217+01:00,41.63,137,7,2157,UK,London,japanese
2015-06-15 15:30:03.123258+01:00,19.76,137,4,1399,UK,London,japanese
2015-06-15 15:53:09.592809+01:00,16.77,137,3,883,UK,London,japanese
2015-06-15 18:57:30.184864+01:00,33.75,137,5,798,UK,London,japanese
2015-06-15 21:12:33.991475+01:00,42.72,137,8,1974,UK,London,japanese
2015-06-15 21:33:26.043543+01:00,16.07,137,3,1846,UK,London,japanese
2015-06-16 14:33:09.447360+01:00,15.06,137,4,710,UK,London,japanese
2015-06-16 14:47:12.558042+01:00,18.55,137,3,575,UK,London,japanese
2015-06-16 20:06:02.742181+01:00,23.85,137,5,0,UK,London,japanese
2015-06-17 20:40:02.667950+01:00,28.44,137,5,1278,UK,London,japanese
2015-06-17 20:47:41.858984+01:00,34.63,137,7,1603,UK,London,japanese
2015-06-17 21:01:31.600047+01:00,18.36,137,4,1213,UK,London,japanese
2015-06-17 21:03:18.801656+01:00,44.62,137,8,2000,UK,London,japanese
2015-06-17 21:16:29.337576+01:00,33.34,137,5,2327,UK,London,japanese
2015-06-17 21:41:02.152076+01:00,36.32,137,6,1837,UK,London,japanese
2015-06-18 15:11:52.458527+01:00,33.94,137,6,1105,UK,London,japanese
2015-06-18 15:21:18.056058+01:00,16.76,137,3,1226,UK,London,japanese
2015-06-18 19:41:23.163132+01:00,59.98,137,8,1133,UK,London,japanese
2015-06-18 21:27:25.042322+01:00,40.72,137,7,61,UK,London,japanese
2015-06-19 17:24:28.855864+01:00,32.84,137,6,964,UK,London,japanese
2015-06-19 21:48:23.968360+01:00,31.74,137,5,1599,UK,London,japanese
2015-06-19 23:39:46.225661+01:00,83.75,137,12,2054,UK,London,japanese
2015-06-20 13:05:58.180204+01:00,38.29,137,8,1652,UK,London,japanese
2015-06-21 19:09:58.466498+01:00,25.56,137,4,1187,UK,London,japanese
2015-06-21 21:21:03.182167+01:00,22.05,137,5,1392,UK,London,japanese
2015-06-21 23:02:56.833302+01:00,24.06,137,4,777,UK,London,japanese
2015-06-22 18:59:49.626289+01:00,17.16,137,3,483,UK,London,japanese
2015-06-22 19:36:34.611104+01:00,31.54,137,6,1300,UK,London,japanese
2015-06-22 20:37:05.689260+01:00,15.87,137,3,439,UK,London,japanese
2015-06-22 21:15:57.181686+01:00,51.02,137,8,3103,UK,London,japanese
2015-06-23 19:19:55.755371+01:00,18.86,137,4,1434,UK,London,japanese
2015-06-23 19:55:39.513681+01:00,23.65,137,5,1462,UK,London,japanese
2015-06-23 20:00:29.321643+01:00,142.63,137,14,3599,UK,London,japanese
2015-06-23 22:49:15.409877+01:00,54.21,137,9,1897,UK,London,japanese
2015-06-23 23:13:29.199078+01:00,20.76,137,4,673,UK,London,japanese
2015-06-24 16:34:57.675249+01:00,21.26,137,4,794,UK,London,japanese
2015-06-24 19:07:33.278517+01:00,18.87,137,3,1251,UK,London,japanese
2015-06-24 19:58:30.492809+01:00,46.31,137,8,1357,UK,London,japanese
2015-06-24 20:27:44.549016+01:00,38.64,137,6,987,UK,London,japanese
2015-06-24 21:47:35.635006+01:00,47.9,137,7,1428,UK,London,japanese
2015-06-24 23:12:30.460923+01:00,27.03,137,6,591,UK,London,japanese
2015-06-25 20:52:01.731199+01:00,43.51,137,9,1169,UK,London,japanese
2015-06-25 21:35:50.941590+01:00,35.03,137,6,1706,UK,London,japanese
2015-06-25 22:04:12.004316+01:00,15.37,137,3,923,UK,London,japanese
2015-06-26 16:55:41.982685+01:00,27.84,137,4,1455,UK,London,japanese
2015-06-27 22:32:17.002121+01:00,23.76,137,3,1677,UK,London,japanese
2015-06-27 22:33:39.898967+01:00,28.85,137,5,2930,UK,London,japanese
2015-06-28 19:13:25.987482+01:00,22.95,137,5,855,UK,London,japanese
2015-06-28 19:37:17.030986+01:00,25.96,137,4,1226,UK,London,japanese
2015-06-28 20:13:05.026868+01:00,30.34,137,6,978,UK,London,japanese
2015-06-28 20:21:04.356293+01:00,40.84,137,6,2389,UK,London,japanese
2015-06-28 22:00:41.082820+01:00,15.07,137,3,749,UK,London,japanese
2015-06-28 23:03:12.761731+01:00,81.22,137,10,1874,UK,London,japanese
2015-06-29 19:51:17.268250+01:00,18.05,137,4,630,UK,London,japanese
2015-06-29 20:03:12.654750+01:00,30.03,137,6,1037,UK,London,japanese
2015-06-29 20:03:28.325947+01:00,33.63,137,7,1779,UK,London,japanese
2015-06-29 20:13:37.763124+01:00,19.17,137,3,2040,UK,London,japanese
2015-06-29 22:03:40.511580+01:00,18.47,137,3,622,UK,London,japanese
2015-06-29 22:32:58.779252+01:00,16.17,137,3,896,UK,London,japanese
2015-06-29 23:19:10.485314+01:00,24.45,137,4,652,UK,London,japanese
2015-06-30 14:40:55.910409+01:00,30.05,137,5,1946,UK,London,japanese
2015-06-30 16:12:45.417390+01:00,29.16,137,4,674,UK,London,japanese
2015-06-01 12:49:31.897344+01:00,104.6,2596,6,2451,UK,Edinburgh,lebanese
2015-06-02 18:48:26.864776+01:00,23.65,2596,4,1142,UK,Edinburgh,lebanese
2015-06-07 17:14:38.851858+01:00,48.05,2596,6,1319,UK,Edinburgh,lebanese
2015-06-07 23:28:22.489108+01:00,42.1,2596,6,1574,UK,Edinburgh,lebanese
2015-06-09 17:37:07.054442+01:00,31.1,2596,6,3723,UK,Edinburgh,lebanese
2015-06-09 20:10:58.732204+01:00,28.4,2596,5,1555,UK,Edinburgh,lebanese
2015-06-12 21:49:50.373788+01:00,54.7,2596,6,2033,UK,Edinburgh,lebanese
2015-06-19 20:34:53.044496+01:00,38.4,2596,2,826,UK,Edinburgh,lebanese
2015-06-20 23:04:06.919211+01:00,22.6,2596,5,659,UK,Edinburgh,lebanese
2015-06-21 14:51:20.270926+01:00,37.05,2596,7,1177,UK,Edinburgh,lebanese
2015-06-21 19:13:21.189658+01:00,21.4,2596,3,332,UK,Edinburgh,lebanese
2015-06-22 18:33:33.839832+01:00,17.7,2596,2,830,UK,Edinburgh,lebanese
2015-06-24 19:04:14.139653+01:00,30.85,2596,5,947,UK,Edinburgh,lebanese
2015-06-24 21:10:37.896795+01:00,31.85,2596,2,1518,UK,Edinburgh,lebanese
2015-06-25 12:21:07.209316+01:00,24.9,2596,4,4083,UK,Edinburgh,lebanese
2015-06-26 21:55:56.872213+01:00,25.4,2596,4,779,UK,Edinburgh,lebanese
2015-06-28 17:51:16.806578+01:00,26.4,2596,3,840,UK,Edinburgh,lebanese
2015-06-28 19:04:58.172852+01:00,16.9,2596,2,598,UK,Edinburgh,lebanese
2015-06-29 16:55:39.256978+01:00,15.7,2596,3,312,UK,Edinburgh,lebanese
2015-06-30 19:18:53.950969+01:00,45.9,2596,1,975,UK,Edinburgh,lebanese
2015-06-30 20:22:17.222371+01:00,33.9,2596,1,1187,UK,Edinburgh,lebanese
2015-06-30 21:33:43.651875+01:00,24.65,2596,4,488,UK,Edinburgh,lebanese
2015-06-30 22:21:01.227354+01:00,20.15,2596,3,789,UK,Edinburgh,lebanese
2015-06-30 22:52:33.371840+01:00,15.9,2596,4,548,UK,Edinburgh,lebanese
2015-06-01 12:51:39.479751+01:00,80.0,2786,2,2461,UK,Edinburgh,mexican
2015-06-12 16:16:18.574174+01:00,8.5,2786,2,8285,UK,Edinburgh,mexican
2015-06-01 12:51:26.184558+01:00,11.5,51,2,4111,UK,London,italian
2015-06-01 21:13:03.924146+01:00,30.0,51,4,1264,UK,London,italian
2015-06-04 20:21:43.211310+01:00,21.0,51,3,779,UK,London,italian
2015-06-05 23:39:04.365747+01:00,35.0,51,3,416,UK,London,italian
2015-06-06 13:37:10.336747+01:00,21.0,51,4,1087,UK,London,italian
2015-06-06 17:09:41.033956+01:00,39.0,51,3,1471,UK,London,italian
2015-06-07 13:56:19.960806+01:00,51.0,51,6,1355,UK,London,italian
2015-06-07 18:16:02.158333+01:00,12.5,51,1,507,UK,London,italian
2015-06-07 21:05:42.733196+01:00,26.5,51,3,812,UK,London,italian
2015-06-08 19:49:10.935836+01:00,22.5,51,3,3311,UK,London,italian
2015-06-08 20:50:27.623137+01:00,25.5,51,3,625,UK,London,italian
2015-06-08 23:10:03.784083+01:00,24.5,51,3,710,UK,London,italian
2015-06-08 23:10:20.325701+01:00,20.0,51,3,700,UK,London,italian
2015-06-09 12:29:13.667772+01:00,96.5,51,9,3269,UK,London,italian
2015-06-10 15:26:39.828136+01:00,34.0,51,5,1105,UK,London,italian
2015-06-11 16:17:23.490793+01:00,84.5,51,10,967,UK,London,italian
2015-06-11 19:50:38.780110+01:00,20.0,51,3,1073,UK,London,italian
2015-06-11 22:15:24.890478+01:00,63.5,51,3,1071,UK,London,italian
2015-06-11 22:23:46.367270+01:00,70.5,51,4,880,UK,London,italian
2015-06-11 23:38:07.128322+01:00,46.5,51,3,969,UK,London,italian
2015-06-14 13:45:08.034428+01:00,21.0,51,4,1641,UK,London,italian
2015-06-15 23:00:07.787446+01:00,36.0,51,6,668,UK,London,italian
2015-06-16 21:35:26.088358+01:00,39.5,51,5,1171,UK,London,italian
2015-06-20 20:31:17.709686+01:00,22.0,51,4,734,UK,London,italian
2015-06-21 20:48:21.137271+01:00,53.5,51,5,2209,UK,London,italian
2015-06-23 19:37:02.904067+01:00,28.5,51,4,877,UK,London,italian
2015-06-25 13:38:34.560991+01:00,24.5,51,3,1013,UK,London,italian
2015-06-25 23:02:39.324080+01:00,38.0,51,2,1100,UK,London,italian
2015-06-26 20:22:39.893755+01:00,31.0,51,5,925,UK,London,italian
2015-06-26 20:38:42.826322+01:00,40.5,51,5,658,UK,London,italian
2015-06-28 19:18:55.030844+01:00,23.5,51,3,957,UK,London,italian
